Company,Series  ,Date  ,Prev Close  ,Open,High,Low,Last Price  ,Close,Average Price ,Volume,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
TCS,EQ,18-01-2024,3884.6,3898,3908.8,3862,3902,3902.6,3887.98,2239110,8705605580,200495,"13,62,977",60.87
TCS,EQ,19-01-2024,3902.6,3945,3963.55,3915.05,3947,3943.05,3942.73,2941975,11599414329,272591,"19,33,463",65.72
TCS,EQ,20-01-2024,3943.05,3948,3955.65,3855.55,3859.3,3860.65,3896.81,516477,2012614827,47373,"2,22,448",43.07
TCS,EQ,23-01-2024,3860.65,3900,3933.9,3842.75,3860.05,3858.25,3881.8,2618854,10165879227,214176,"17,56,285",67.06
TCS,EQ,24-01-2024,3858.25,3880,3883.65,3805.6,3859.4,3841.8,3842.01,2657709,10210948798,119466,"19,84,308",74.66
TCS,BL,25-01-2024,3514.65,3841.8,3841.8,3841.8,3841.8,3841.8,3841.8,27024,103820803.2,1,-,-
TCS,EQ,25-01-2024,3841.8,3839.9,3861,3778.7,3807,3810.3,3803.09,2205154,8386394649,186169,"13,32,663",60.43
TCS,EQ,29-01-2024,3810.3,3800.8,3820,3780.85,3807,3801,3798.49,1646747,6255155336,114028,"11,42,824",69.40
TCS,EQ,30-01-2024,3801,3807.45,3847.8,3787,3801.4,3800.55,3816.76,1411621,5387816849,96931,"9,14,543",64.79
TCS,EQ,31-01-2024,3800.55,3811.2,3834,3796.45,3804,3815.95,3814.91,2459358,9382220705,166663,"18,24,652",74.19
TCS,EQ,01-02-2024,3815.95,3820,3904.9,3805.05,3842.65,3854.15,3863.88,2363107,9130767056,200156,"12,67,308",53.63
TCS,EQ,02-02-2024,3854.15,3875.05,3984.4,3872,3959.2,3966.3,3944.48,2826510,11149116303,271200,"14,35,372",50.78
TCS,EQ,05-02-2024,3966.3,3983,4022,3962.1,3966.95,3973.3,3996.07,1691523,6759438477,156341,"10,15,070",60.01
TCS,EQ,06-02-2024,3973.3,3997,4149.9,3990,4129.35,4136,4106.33,4474396,18373368282,325723,"24,79,611",55.42
TCS,EQ,07-02-2024,4136,4153,4155,4073.95,4085,4083.4,4115.33,2124267,8742061110,177689,"14,33,758",67.49
TCS,EQ,08-02-2024,4083.4,4090,4158,4086.05,4137.85,4134.1,4122.74,2345173,9668540283,212471,"9,46,960",40.38
TCS,EQ,09-02-2024,4134.1,4136.55,4184.75,4100,4132,4133.7,4135.5,2100596,8687013883,204415,"8,36,221",39.81
TCS,EQ,12-02-2024,4133.7,4130,4159.6,4105.55,4119,4120.7,4128.1,1013716,4184716444,110339,"5,45,028",53.77
TCS,EQ,13-02-2024,4120.7,4125.45,4170,4081.5,4145,4149.5,4130.03,1257415,5193163730,140800,"7,57,833",60.27
TCS,EQ,14-02-2024,4149.5,4107,4114.9,4049.5,4106,4100.1,4092.1,1391283,5693275186,126863,"8,44,545",60.70
TCS,EQ,15-02-2024,4100.1,4128,4146.3,4083,4106,4103.2,4107.34,1091582,4483499686,117286,"4,79,725",43.95
TCS,EQ,16-02-2024,4103.2,4113.25,4147.95,4100.1,4122.3,4128.3,4124.07,1307556,5392447498,125414,"6,60,555",50.52
TCS,EQ,19-02-2024,4128.3,4123.05,4128.3,4055,4099.85,4103.8,4092.76,772291,3160800379,70873,"3,43,479",44.48
TCS,EQ,20-02-2024,4103.8,4082.1,4098,4010,4035,4030.65,4047.78,1193648,4831625597,108310,"6,28,009",52.61
TCS,EQ,21-02-2024,4030.65,4013,4063.35,3980.6,3987,3991.5,4025.98,1885939,7592748600,135075,"10,93,371",57.97
TCS,EQ,22-02-2024,3991.5,3971,4094.95,3971,4082.55,4087.1,4036.74,2982052,12037760611,233453,"14,65,287",49.14
TCS,EQ,23-02-2024,4087.1,4130,4130,4046.4,4046.4,4052.1,4086.76,2538072,10372488169,207942,"17,64,308",69.51
TCS,EQ,26-02-2024,4052.1,4036,4050,3982.75,4001.9,4001.05,4001.89,1379284,5519738697,168908,"9,43,439",68.40
TCS,EQ,27-02-2024,4001.05,3999,4124,3999,4100.5,4104.4,4083.47,2960475,12089017645,235296,"17,32,919",58.54
TCS,EQ,28-02-2024,4104.4,4095.6,4154.9,4089,4109.9,4118.95,4126.35,1939225,8001915262,139242,"10,44,776",53.88
TCS,EQ,29-02-2024,4118.95,4099,4138.1,4064.55,4113,4095.1,4098.6,3772719,15462863780,165001,"22,23,680",58.94
TCS,EQ,01-03-2024,4095.1,4107.2,4140,4086.8,4093,4094.35,4110.85,2043265,8399555212,157981,"12,02,586",58.86
TCS,EQ,02-03-2024,4094.35,4112.7,4129.5,4090.15,4110,4107.1,4110.65,65057,267426764.1,8974,"34,991",53.79
TCS,EQ,04-03-2024,4107.1,4105,4117.9,4075.9,4082,4080.7,4090.25,1749271,7154955206,114412,"12,95,900",74.08
TCS,EQ,05-03-2024,4080.7,4062,4064,3980,4010.9,4012.1,4017.34,2070859,8319342583,152615,"13,47,590",65.07
TCS,EQ,06-03-2024,4012.1,3994.05,4072,3958.45,4058,4064.3,4012.65,1744204,6998878536,140908,"8,94,364",51.28
TCS,EQ,07-03-2024,4064.3,4065,4124,4037.7,4105,4108.6,4099,2688905,11021820076,154179,"16,36,303",60.85
TCS,EQ,11-03-2024,4108.6,4089,4153,4089,4120,4122.35,4124.96,2304068,9504184843,188233,"15,10,509",65.56
TCS,EQ,12-03-2024,4122.35,4122.35,4229.95,4121.05,4194.55,4192.25,4198.28,4039801,16960233961,216551,"18,14,985",44.93
TCS,EQ,13-03-2024,4192.25,4205,4241,4131.9,4139,4149,4177.33,2837260,11852184105,208881,"16,55,638",58.35
TCS,EQ,14-03-2024,4149,4153.45,4225,4086,4207.75,4207.6,4166.3,2919608,12163965942,262125,"14,59,709",50.00
TCS,EQ,15-03-2024,4207.6,4192.6,4239,4177,4220,4219.25,4213.31,3373143,14212088365,176623,"21,28,963",63.12
TCS,EQ,18-03-2024,4219.25,4215.25,4254.75,4117.85,4144.25,4152.5,4196.78,1526904,6408084083,129335,"8,08,311",52.94
TCS,EQ,19-03-2024,4152.5,4051.25,4058,3966.6,3971,3977.3,4022.55,8931209,35926206807,293529,"35,95,481",40.26
TCS,EQ,20-03-2024,3977.3,3986,4018,3960.2,3974.95,3970.9,3995.1,1817913,7262745848,134030,"8,83,011",48.57
TCS,EQ,21-03-2024,3970.9,3990.05,4008.4,3948,3979.45,3972.95,3972.92,3829582,15214604392,227156,"24,07,623",62.87
TCS,EQ,22-03-2024,3972.95,3897,3938,3855,3909,3910.9,3903.24,5852485,22843670096,431155,"32,46,731",55.48
TCS,EQ,26-03-2024,3910.9,3875,3946.7,3871.45,3883,3877.5,3894.29,3440925,13399953629,176329,"25,22,467",73.31
TCS,EQ,27-03-2024,3877.5,3888.5,3895,3829.4,3854.15,3840.9,3861.6,1968575,7601845471,152258,"13,85,664",70.39
TCS,EQ,28-03-2024,3840.9,3850.1,3915,3840.5,3882.1,3876.3,3880.57,4311783,16732186615,242073,"23,46,012",54.41
TCS,EQ,01-04-2024,3876.3,3897.7,3933.3,3888.05,3924,3916.75,3905.77,1569676,6130799235,142337,"10,35,605",65.98
TCS,EQ,02-04-2024,3916.75,3890,3909.85,3873,3890.2,3883.8,3886.53,2142666,8327525479,152218,"16,49,088",76.96
TCS,EQ,03-04-2024,3883.8,3851,3981,3851,3950.05,3947.3,3940.47,3973090,15655836799,232561,"24,47,069",61.59
TCS,EQ,04-04-2024,3947.3,3975.9,4028.65,3935.25,4000,4003.3,3983.1,3394637,13521178797,196204,"15,81,295",46.58
TCS,EQ,05-04-2024,4003.3,3978,4002,3960.5,3983,3979.25,3983.17,1636819,6519723298,95801,"10,36,981",63.35
TCS,EQ,08-04-2024,3979.25,3983,4032.65,3960,3964.9,3972.55,4000.29,2302538,9210823452,145126,"16,49,249",71.63
TCS,EQ,09-04-2024,3972.55,3984,4015.85,3925.05,3948.75,3946.55,3967.73,1876992,7447401521,102114,"11,76,639",62.69
TCS,EQ,10-04-2024,3946.55,3956.4,3990.2,3918,3980.75,3984.65,3956.43,2101965,8316267625,108594,"13,44,752",63.98
TCS,EQ,12-04-2024,3984.65,3971,4013.35,3945.5,4003.8,4001.4,3990.61,4354821,17378376128,200517,"23,12,553",53.10
TCS,EQ,15-04-2024,4001.4,4001.4,4064.2,3919.05,3940.8,3941.2,3990.5,4200329,16761416762,245404,"14,65,213",34.88
TCS,EQ,16-04-2024,3941.2,3902,3928.7,3862.85,3875.95,3872.8,3888.73,3051420,11866147836,147341,"20,40,122",66.86
TCS,EQ,18-04-2024,3872.8,3876.8,3936,3850,3871,3862,3891.42,3476284,13527691592,191254,"17,60,108",50.63
TCS,EQ,19-04-2024,3862,3838,3852.55,3800.9,3822.15,3826.2,3827.74,2957749,11321504897,252913,"17,31,769",58.55
TCS,EQ,22-04-2024,3826.2,3837,3878,3812,3875.9,3864.6,3841.58,1728883,6641643736,99078,"11,48,694",66.44
TCS,EQ,23-04-2024,3864.6,3877.05,3895,3860.6,3875,3874.7,3877.69,1807586,7009250574,132941,"12,25,651",67.81
TCS,EQ,24-04-2024,3874.7,3890,3898,3824.45,3835,3831.05,3853.73,1317312,5076558245,113695,"8,34,223",63.33
TCS,EQ,25-04-2024,3831.05,3811.2,3873.65,3811,3851,3852.2,3850.53,2856271,10998153737,211754,"15,34,697",53.73
TCS,EQ,26-04-2024,3852.2,3855.15,3876.8,3802.55,3823.45,3821.35,3838.36,2039178,7827090898,165343,"11,99,318",58.81
TCS,EQ,29-04-2024,3821.35,3838,3877.8,3819.2,3865,3870.2,3860.41,1110693,4287735191,109485,"6,66,831",60.04
TCS,EQ,30-04-2024,3870.2,3872,3881.75,3810,3823.95,3820.65,3841.42,2203078,8462954749,144940,"16,28,645",73.93
TCS,EQ,02-05-2024,3820.65,3778.05,3871.1,3778.05,3865,3863.3,3846.89,2491044,9582766033,220245,"10,31,270",41.40
TCS,EQ,03-05-2024,3863.3,3890.15,3893.6,3797.6,3838,3843.4,3839.84,2962234,11374519157,193038,"15,31,052",51.69
TCS,EQ,06-05-2024,3843.4,3853,3939.95,3853,3922.2,3921.05,3917.99,2053831,8046888044,162185,"10,92,024",53.17
TCS,EQ,07-05-2024,3921.05,3930.8,3988,3913.5,3975.2,3978.95,3951.55,2062112,8148536133,128480,"12,74,679",61.81
TCS,EQ,08-05-2024,3978.95,3961,3984.3,3938.6,3968.1,3976.95,3968.11,1247685,4950948533,110637,"7,80,055",62.52
TCS,EQ,09-05-2024,3976.95,3962,3971,3910.05,3956,3960.2,3948.51,1726486,6817049440,156265,"7,86,275",45.54
TCS,EQ,10-05-2024,3960.2,3962.6,3973.6,3885.05,3895,3893.9,3914.05,1672489,6546206694,142144,"8,33,333",49.83
TCS,EQ,13-05-2024,3893.9,3884.5,3955,3870,3947,3947.8,3923.12,931326,3653700403,96702,"4,76,483",51.16
TCS,EQ,14-05-2024,3947.8,3936,3945.8,3892.9,3902,3901.2,3916.22,1058317,4144602577,96233,"6,01,739",56.86
TCS,EQ,15-05-2024,3901.2,3904.5,3926.95,3875.5,3882.7,3880.4,3891.38,1115021,4338965539,88516,"6,92,445",62.10
TCS,EQ,16-05-2024,3880.4,3891.1,3909.5,3843.5,3892,3900.95,3882.17,2599399,10091300480,187465,"10,51,041",40.43
TCS,EQ,17-05-2024,3900.95,3919,3920,3830,3839,3834.1,3866.19,2765804,10693118517,197919,"18,21,715",65.87
TCS,EQ,18-05-2024,3834.1,3847,3861.9,3840,3853.35,3851.45,3849.42,91066,350551405.7,7224,"44,715",49.10
TCS,EQ,21-05-2024,3851.45,3830.6,3844.75,3810.05,3825,3820.2,3820.18,1908117,7289343661,200205,"12,88,624",67.53
TCS,EQ,22-05-2024,3820.2,3835,3841.25,3817.55,3831.5,3832,3830.73,1311168,5022730248,101531,"8,05,048",61.40
TCS,EQ,23-05-2024,3832,3840.95,3905,3825.5,3899,3893.45,3871.28,2095742,8113203579,131534,"9,38,015",44.76
TCS,EQ,24-05-2024,3893.45,3878.25,3883.8,3844.3,3850.95,3849.5,3857.62,1309452,5051369874,88592,"7,62,209",58.21
TCS,EQ,27-05-2024,3849.5,3855,3908.35,3841.35,3847.65,3847.05,3879.6,1841538,7144426663,160642,"11,43,209",62.08
TCS,EQ,28-05-2024,3847.05,3858,3870,3830,3836.9,3839.9,3853.34,1801993,6943692169,123639,"12,51,465",69.45
TCS,EQ,29-05-2024,3839.9,3848.9,3848.9,3800,3803,3803.65,3817.18,1568095,5985700080,118150,"11,16,629",71.21
TCS,EQ,30-05-2024,3803.65,3777,3794.4,3715.45,3739,3736.1,3747.95,2919230,10941116841,186630,"19,98,660",68.47
TCS,EQ,31-05-2024,3736.1,3740,3749.8,3653.75,3698,3670.95,3684.36,10956800,40368844653,323000,"82,18,394",75.01
TCS,EQ,03-06-2024,3670.95,3732.8,3751.55,3696,3706,3702.85,3713.72,2156773,8009653406,203491,"14,85,357",68.87
TCS,EQ,04-06-2024,3702.85,3700,3745,3591.5,3732.55,3715,3694.29,3395997,12545796705,274839,"18,75,330",55.22
TCS,EQ,05-06-2024,3715,3716,3783.8,3700,3755.1,3746.45,3747.69,2799670,10492304941,205741,"17,53,337",62.63
TCS,EQ,06-06-2024,3746.45,3781,3839.9,3741.5,3836,3830.4,3796.58,4328036,16431736430,281068,"23,54,986",54.41
TCS,EQ,07-06-2024,3830.4,3837.3,3915,3837.3,3888.55,3893.95,3891.54,4552445,17716023957,277984,"23,56,808",51.77
TCS,EQ,10-06-2024,3893.95,3895,3905.9,3841.9,3859,3858.7,3864.83,1734661,6704174826,117061,"10,87,215",62.68
TCS,EQ,11-06-2024,3858.7,3845,3879.95,3841,3855.65,3852.1,3860.66,1419898,5481742092,94929,"9,68,128",68.18
TCS,EQ,12-06-2024,3852.1,3874.4,3893.5,3827.45,3837,3831.65,3853.4,2177001,8388848727,142302,"15,98,098",73.41
TCS,EQ,13-06-2024,3831.65,3856.8,3890,3852,3873,3878.15,3872.82,1932323,7483532565,128094,"11,60,787",60.07
TCS,EQ,14-06-2024,3878.15,3889,3889,3828,3833,3832.05,3842,1860730,7148928965,133590,"11,01,634",59.20
TCS,EQ,18-06-2024,3832.05,3826.05,3842,3795.05,3819,3815.1,3819.14,1774045,6775333800,126236,"11,06,791",62.39
TCS,EQ,19-06-2024,3815.1,3827.65,3833.85,3792.95,3801,3801.7,3806.93,1509050,5744844872,111353,"9,81,626",65.05
TCS,EQ,20-06-2024,3801.7,3796,3809.95,3780.05,3789.85,3787.25,3791.92,2846526,10793810412,226469,"17,13,903",60.21
TCS,EQ,21-06-2024,3787.25,3827,3877.8,3798.05,3802,3810.75,3827.86,4642195,17769672677,206639,"22,64,402",48.78
TCS,EQ,24-06-2024,3810.75,3808.75,3857,3791.3,3815,3816.8,3834.36,1702154,6526663734,115165,"10,73,981",63.10
TCS,EQ,25-06-2024,3816.8,3817,3847.65,3792.9,3840,3838.45,3822.4,1338808,5117458194,140971,"9,26,061",69.17
TCS,EQ,26-06-2024,3838.45,3844.5,3866.95,3841,3853.3,3855.85,3856.13,1639845,6323455479,159513,"11,31,357",68.99
TCS,EQ,27-06-2024,3855.85,3831,3942,3818.1,3928,3934.15,3897.23,4526556,17641007617,308765,"23,62,282",52.19
TCS,EQ,28-06-2024,3934.15,3917.8,3960,3897.85,3906.75,3904.15,3924.69,2731571,10720556956,178435,"15,53,691",56.88
TCS,EQ,01-07-2024,3904.15,3884,4001.7,3884,3963.45,3978.2,3968.4,2658723,10550877401,152648,"15,49,138",58.27
TCS,EQ,02-07-2024,3978.2,3993.6,4023.4,3982.55,4009.8,4017.4,4005.25,2307449,9241906332,193878,"13,03,944",56.51
TCS,EQ,03-07-2024,4017.4,4020,4026.1,3955,3968,3965.25,3969.17,1821198,7228650456,131803,"10,82,619",59.45
TCS,EQ,04-07-2024,3965.25,3999.85,4047.35,3982.1,4019.95,4020.95,4024.81,2518001,10134477140,140694,"13,90,028",55.20
TCS,EQ,05-07-2024,4020.95,4010,4026.75,3988,4010,4011.8,4007.4,1668616,6686808295,120737,"9,03,753",54.16
TCS,EQ,08-07-2024,4011.8,4022,4031.25,3978.05,3997,3993.2,3995.83,1758882,7028192323,109949,"11,70,916",66.57
TCS,EQ,09-07-2024,3993.2,3985,4006.95,3975.1,3983.7,3985.5,3990.33,1305801,5210579214,142268,"8,96,047",68.62
TCS,EQ,10-07-2024,3985.5,3983.7,4003.3,3902,3915,3909.15,3925.5,2669716,10479963238,137357,"17,13,731",64.19
TCS,EQ,11-07-2024,3909.15,3931,3980,3895.6,3902,3923.7,3928.74,4872189,19141549805,214372,"29,51,068",60.57
TCS,EQ,12-07-2024,3923.7,3980,4199.95,3971.3,4182.45,4183.95,4117.02,13509164,55617454765,800145,"59,60,225",44.12
TCS,EQ,15-07-2024,4183.95,4235.7,4240,4157.05,4167.35,4169.2,4204.15,4848030,20381843135,238210,"34,67,248",71.52
TCS,EQ,16-07-2024,4169.2,4172,4194.55,4144.9,4171.05,4178.45,4173.42,2029521,8470051367,123240,"14,81,176",72.98
TCS,EQ,18-07-2024,4178.45,4160,4325,4160,4297.2,4315.55,4271.66,5613364,23978361639,361931,"30,43,655",54.22
TCS,EQ,19-07-2024,4315.55,4317.4,4358.75,4285.25,4298,4302.4,4319.15,3903354,16859178396,290294,"21,60,304",55.34
TCS,EQ,22-07-2024,4302.4,4299.95,4319.95,4265,4282.1,4287.35,4292.14,1896386,8139560522,132112,"12,95,930",68.34
TCS,EQ,23-07-2024,4287.35,4283,4361.7,4266.3,4311,4302.35,4302.19,2365208,10175578824,180645,"14,66,191",61.99
TCS,EQ,24-07-2024,4302.35,4287.5,4339.1,4268.1,4305,4306.25,4309.5,1809793,7799303897,118444,"11,52,683",63.69
TCS,EQ,25-07-2024,4306.25,4295,4343,4274.2,4332.25,4322.5,4314.53,2810342,12125310419,196421,"18,30,024",65.12
TCS,EQ,26-07-2024,4322.5,4350,4422.45,4337.05,4393.65,4387.85,4390.46,3552210,15595841522,167036,"22,59,693",63.61
TCS,EQ,29-07-2024,4387.85,4415,4431,4371,4380,4381.1,4390.57,1746803,7669454915,119852,"12,60,177",72.14
TCS,EQ,30-07-2024,4381.1,4391.1,4398,4327.3,4353.15,4365.35,4358.33,1797906,7835871346,145705,"12,75,115",70.92
TCS,EQ,31-07-2024,4365.35,4350,4414,4345,4392,4385.35,4387.35,2330091,10222933214,166542,"17,26,235",74.08
TCS,EQ,01-08-2024,4385.35,4399.4,4419.3,4365.05,4387,4397.1,4390.04,2202244,9667930575,125252,"14,06,101",63.85
TCS,EQ,02-08-2024,4397.1,4365,4398,4270,4283.85,4283.05,4309.34,2811282,12114777970,213069,"17,05,592",60.67
TCS,EQ,05-08-2024,4283.05,4239,4239,4110.5,4160,4155.05,4165.25,2787771,11611760562,169844,"17,92,731",64.31
TCS,EQ,06-08-2024,4155.05,4170.95,4258.25,4160.8,4175.1,4171.2,4193.98,2203067,9239608320,134281,"14,28,036",64.82
TCS,EQ,07-08-2024,4171.2,4228,4244.95,4180.3,4201,4200.45,4201.58,1237666,5200150779,102627,"7,96,283",64.34
TCS,EQ,08-08-2024,4200.45,4181,4232,4160,4174,4172.55,4190.47,2441283,10230119943,120490,"16,84,925",69.02
TCS,EQ,09-08-2024,4172.55,4217,4253.65,4205.55,4220,4228.75,4233.82,1302536,5514705150,79876,"8,35,330",64.13
TCS,EQ,12-08-2024,4228.75,4230,4239,4186.35,4193.1,4195.65,4210.62,936912,3944978152,86028,"5,93,190",63.31
TCS,EQ,13-08-2024,4195.65,4213,4234,4183,4197,4196.95,4209.09,1495593,6295091176,99105,"9,81,192",65.61
TCS,EQ,14-08-2024,4196.95,4209,4306.2,4188.15,4293,4295.25,4265.75,3226545,13763619691,182461,"20,58,456",63.80
TCS,EQ,16-08-2024,4295.25,4350,4427,4325.1,4414.2,4416.05,4395.48,3457058,15195430173,233969,"21,17,237",61.24
TCS,EQ,19-08-2024,4416.05,4421,4494.25,4390.35,4490,4490,4459.62,2055210,9165457458,118736,"11,82,630",57.54
TCS,EQ,20-08-2024,4490,4505,4565,4500,4505,4523.3,4529.5,2212298,10020613302,128019,"13,29,501",60.10
TCS,EQ,21-08-2024,4523.3,4518,4560,4492.55,4550,4551.5,4529.61,1896990,8592617039,115023,"14,47,546",76.31
TCS,EQ,22-08-2024,4551.5,4560,4560.95,4497.2,4502,4502,4515.52,1829872,8262819008,114303,"11,60,455",63.42
TCS,EQ,23-08-2024,4502,4500,4506,4455,4473.05,4463.9,4469.04,1809253,8085619687,101893,"11,35,736",62.77
TCS,EQ,26-08-2024,4463.9,4489,4552.15,4485,4506.6,4502.45,4517.26,1844164,8330571610,118509,"11,52,094",62.47
TCS,EQ,27-08-2024,4502.45,4505,4510,4486.8,4491,4497.15,4496.77,930697,4185134647,65265,"5,99,149",64.38
TCS,EQ,28-08-2024,4497.15,4498.75,4562.5,4457.3,4513,4506.05,4515.24,1848058,8344430540,127744,"11,10,045",60.07
TCS,EQ,29-08-2024,4506.05,4460,4556,4460,4507,4511.8,4515.71,2133641,9634899513,138513,"11,17,184",52.36
TCS,EQ,30-08-2024,4511.8,4500,4592.25,4487.8,4562.7,4553.75,4545.75,3637222,16533915087,155239,"23,08,090",63.46
TCS,EQ,02-09-2024,4553.75,4576,4588,4512,4526.4,4521.05,4545.25,1216500,5529299899,109365,"7,07,749",58.18
TCS,EQ,03-09-2024,4521.05,4521.05,4555.9,4495.9,4512.65,4512.35,4523.6,1717263,7768215761,117744,"11,82,755",68.87
TCS,EQ,04-09-2024,4512.35,4476.95,4487,4436.7,4484,4479.25,4468.96,1265505,5655496454,123447,"8,24,480",65.15
TCS,EQ,05-09-2024,4479.25,4481,4499,4454.15,4490,4475.95,4469.15,1688793,7547477633,105236,"11,26,276",66.69
TCS,EQ,06-09-2024,4475.95,4473.95,4518.95,4440,4460.5,4456.75,4466.8,1649179,7366546120,148566,"7,54,328",45.74
TCS,EQ,09-09-2024,4456.75,4455,4490.25,4430.5,4458,4449.55,4459.58,1184938,5284328321,92569,"8,03,470",67.81
TCS,EQ,10-09-2024,4449.55,4442.45,4539.95,4440.45,4510,4507.85,4499.44,1385591,6234377452,125535,"7,74,002",55.86
TCS,EQ,11-09-2024,4507.85,4521.45,4549.35,4471.25,4495.5,4479.35,4504.96,1325919,5973212660,127870,"8,85,040",66.75
TCS,EQ,12-09-2024,4479.35,4510.25,4532.6,4431.3,4495.3,4517.7,4485.01,2742216,12298852604,179765,"13,36,809",48.75
TCS,EQ,13-09-2024,4517.7,4530,4547,4505,4521.75,4522.6,4526.87,1458786,6603740973,78892,"7,73,596",53.03
TCS,EQ,16-09-2024,4522.6,4527,4546.05,4494.45,4509,4513.25,4516.51,1155120,5217113716,61456,"8,19,874",70.98
TCS,EQ,17-09-2024,4513.25,4513.25,4535.8,4466,4511,4505.65,4505.75,1699364,7656902882,88562,"12,05,365",70.93
TCS,EQ,18-09-2024,4505.65,4497.05,4497.05,4321,4347.9,4346.15,4370.07,2961779,12943188818,244673,"15,63,431",52.79
TCS,EQ,19-09-2024,4346.15,4390.05,4422.2,4281.8,4307,4296.15,4321.08,2927551,12650187150,232656,"15,09,863",51.57
TCS,EQ,20-09-2024,4296.15,4316.9,4330.7,4227.5,4295,4284.9,4278.76,5447908,23310316503,291115,"28,01,478",51.42
TCS,EQ,23-09-2024,4284.9,4300,4309.4,4253,4266.05,4268.5,4270.4,1702319,7269588109,169788,"10,44,526",61.36
TCS,EQ,24-09-2024,4268.5,4251.65,4291,4240,4282,4271.3,4265.03,3012026,12846372403,140428,"24,25,914",80.54
TCS,EQ,25-09-2024,4271.3,4252.35,4289.6,4240,4275.35,4274.75,4263.61,2713073,11567483702,153942,"20,71,060",76.34
TCS,EQ,26-09-2024,4274.75,4260,4316.8,4260,4295,4292.5,4288.28,3964251,16999820746,185888,"27,44,141",69.22
TCS,EQ,27-09-2024,4292.5,4335,4378,4300.05,4305,4308.7,4327.38,3012477,13036144375,231071,"16,29,655",54.10
TCS,EQ,30-09-2024,4308.7,4286.9,4298.75,4260.05,4271,4268.5,4272.29,2503416,10695320177,212084,"19,80,983",79.13
TCS,EQ,01-10-2024,4268.5,4255.55,4295.75,4242.95,4283.25,4287.9,4271.73,1823365,7788915831,121772,"10,82,513",59.37
TCS,EQ,03-10-2024,4287.9,4262.6,4279,4210,4232.5,4232.75,4233.39,3350119,14182364570,168212,"22,93,281",68.45
TCS,EQ,04-10-2024,4232.75,4225,4298,4224.05,4251.9,4252.25,4256.15,2965463,12621465330,194588,"14,74,539",49.72
TCS,EQ,07-10-2024,4252.25,4273.9,4297.25,4229.4,4274,4272.85,4263.8,1472619,6278960110,117843,"9,40,293",63.85
TCS,EQ,08-10-2024,4272.85,4272.6,4279.4,4203.95,4259.4,4253.25,4239.02,1541867,6536012532,163898,"9,04,607",58.67
TCS,EQ,09-10-2024,4253.25,4260,4295,4246.7,4258.95,4252.95,4267.11,1082504,4619161346,102574,"5,96,826",55.13
TCS,EQ,10-10-2024,4252.95,4253.25,4293.85,4198.6,4227.9,4227.4,4242.82,2378875,10093143863,176710,"12,19,923",51.28
TCS,EQ,11-10-2024,4227.4,4143,4241.95,4112.45,4146,4149.2,4164.41,5759183,23983586816,377816,"29,42,450",51.09
TCS,EQ,14-10-2024,4149.2,4140,4165.4,4122.2,4139,4136.65,4144.11,2137590,8858398067,140166,"14,14,698",66.18
TCS,EQ,15-10-2024,4136.65,4131.05,4169.95,4095,4119,4116.8,4119.31,2759474,11367123225,154340,"20,22,225",73.28
TCS,EQ,16-10-2024,4116.8,4085,4115,4067.2,4094,4094.95,4089.04,2359151,9646655679,192691,"16,11,752",68.32
TCS,EQ,17-10-2024,4094.95,4112.8,4129.95,4092.95,4111.25,4109,4108.84,2522659,10365190149,215233,"18,79,351",74.50
TCS,EQ,18-10-2024,4109,4090,4146.15,4080,4130.5,4123.05,4121.27,2361000,9730315577,160733,"12,97,484",54.95
TCS,EQ,21-10-2024,4123.05,4132.6,4139.95,4070,4071,4079.85,4096.64,1595450,6535979616,118454,"10,55,061",66.13
TCS,EQ,22-10-2024,4079.85,4066,4089.8,4006.35,4020,4015.5,4054.8,1928049,7817858767,178215,"13,41,203",69.56
TCS,EQ,23-10-2024,4015.5,3999.6,4113.55,3995.15,4065.15,4066.25,4069.32,1966476,8002229160,129950,"11,91,908",60.61
TCS,EQ,24-10-2024,4066.25,4004,4079,4004,4050,4047.9,4048.73,2676744,10837400632,111747,"19,48,709",72.80
TCS,EQ,25-10-2024,4047.9,4057.05,4092,4032.7,4060,4057.55,4063.37,1759676,7150208882,132353,"9,64,642",54.82
TCS,EQ,28-10-2024,4057.55,4068.95,4134,4051,4090.05,4090.85,4092.04,1532534,6271197564,95406,"10,50,314",68.53
TCS,EQ,29-10-2024,4090.85,4095.85,4103.5,4060.1,4080,4075.25,4075.78,1445885,5893106997,101205,"10,15,147",70.21
TCS,EQ,30-10-2024,4075.25,4075,4107,4060.05,4071.2,4084.65,4093.47,1935002,7920876293,109837,"14,97,222",77.38
TCS,EQ,31-10-2024,4084.65,4070,4078.3,3960,3975,3968.45,3980.19,3740372,14887381076,248757,"24,48,263",65.46
TCS,EQ,01-11-2024,3968.45,3989.85,3998.95,3976.05,3983.05,3984.2,3987.41,154895,617630511.6,18588,"82,548",53.29
TCS,EQ,04-11-2024,3984.2,3966.3,3991.9,3913.25,3967,3964.15,3950.51,2269192,8964463072,199030,"14,90,900",65.70
TCS,EQ,05-11-2024,3964.15,3941.1,3986,3941.1,3971.55,3971.35,3969.47,967590,3840820732,92042,"5,52,605",57.11
TCS,EQ,06-11-2024,3971.35,4003.6,4149.8,3975.25,4143,4139.65,4102.32,3792017,15556064937,233333,"24,91,090",65.69
